Subj_idx,Stimulus,Response,Confidence,RT_decConf,Coherence,Condition,Accuracy,Block,Date
1,0,0,1,0.648119,0.256,1,1,6,20150428
1,0,0,1,0.848151,0.128,0,1,6,20150428
1,0,0,1,0.794827,0.512,1,1,6,20150428
1,1,1,1,0.514686,0.256,0,1,6,20150428
1,1,1,0.988855,0.474711,0.256,1,1,6,20150428
1,0,0,1,0.528123,0.512,1,1,6,20150428
1,0,0,0.04575,0.661536,0,1,1,6,20150428
1,0,1,0.946454,0.7947,0.032,1,0,6,20150428
1,1,1,0.99551,0.46138,0.256,1,1,6,20150428
1,1,1,0.991708,0.594724,0.032,1,1,6,20150428
1,0,0,1,0.674518,0.128,1,1,6,20150428
1,0,0,0.108117,0.568164,0.064,0,1,6,20150428
1,0,0,1,0.461493,0.256,1,1,6,20150428
1,1,1,0.693565,0.714826,0.128,1,1,6,20150428
1,0,1,0.733685,0.754617,0.256,0,0,6,20150428
1,0,0,0.979919,0.981364,0.512,1,1,6,20150428
1,1,1,0.964517,0.407881,0.512,1,1,6,20150428
1,1,0,0.096518,0.782195,0,0,0,6,20150428
1,1,0,0.209463,1.074738,0.128,0,0,6,20150428
1,0,1,0.127131,1.181243,0.128,0,0,6,20150428
1,1,1,1,0.608054,0.128,0,1,6,20150428
1,0,1,0.230378,0.92801,0.032,1,0,6,20150428
1,0,0,0.118385,0.727995,0.128,1,1,6,20150428
1,1,0,0.349788,0.874707,0.064,0,0,6,20150428
1,1,1,1,0.621495,0.064,1,1,6,20150428
1,1,1,0.171054,1.275032,0.064,0,1,6,20150428
1,0,0,0.25947,1.234495,0.064,1,1,6,20150428
1,0,0,1,0.661358,0.512,0,1,6,20150428
1,1,0,0.065715,0.701375,0.032,1,0,6,20150428
1,1,1,0.262132,0.768089,0.064,1,1,6,20150428
1,0,1,1,0.821227,0.256,0,0,6,20150428
1,0,1,0.145955,0.754722,0,0,0,6,20150428
1,1,1,0.971933,0.68804,0.032,1,1,6,20150428
1,1,0,0.094237,0.714796,0.032,1,0,6,20150428
1,0,0,0.074842,0.928022,0.064,0,1,6,20150428
1,0,1,0.140061,0.661272,0,1,0,6,20150428
1,1,1,1,0.421484,0.064,1,1,6,20150428
1,0,0,0.928961,0.487944,0.256,1,1,6,20150428
1,1,1,1,0.568155,0.256,0,1,6,20150428
1,1,1,0.997222,0.581376,0.256,0,1,6,20150428
1,0,1,1,0.781375,0,0,0,6,20150428
1,0,0,0.133216,0.701429,0.128,1,1,6,20150428
1,1,0,0.918313,1.581504,0.064,0,0,6,20150428
1,1,1,0.997222,0.421499,0.512,0,1,6,20150428
1,1,1,0.989996,0.834798,0.032,0,1,6,20150428
1,0,1,0.969271,1.754573,0.032,0,0,6,20150428
1,1,0,0.982581,0.954738,0,0,0,6,20150428
1,1,1,1,0.528186,0.256,0,1,6,20150428
1,0,0,0.230188,0.541409,0,1,1,6,20150428
1,1,1,0.400556,0.754787,0,1,1,6,20150428
1,0,0,1,0.44798,0.512,0,1,6,20150428
1,0,0,0.120857,0.928214,0.064,0,1,6,20150428
1,0,1,1,0.754641,0.064,1,0,6,20150428
1,1,1,1,0.448096,0,1,1,6,20150428
1,0,1,0.068948,1.194813,0,0,0,6,20150428
1,0,1,0.333436,0.967971,0.128,0,0,6,20150428
1,0,0,0.150329,1.408135,0.032,1,1,6,20150428
1,1,1,0.970792,0.434631,0.512,1,1,6,20150428
1,0,0,1,0.474719,0.512,0,1,6,20150428
1,1,1,0.431169,0.554781,0.128,1,1,6,20150428
1,1,1,0.399415,0.661375,0.256,1,1,6,20150428
1,0,0,0.142723,0.541319,0,1,1,6,20150428
1,0,1,0.333436,0.607894,0,0,0,6,20150428
1,0,1,1,0.368104,0.064,1,0,6,20150428
1,1,1,0.168012,0.794668,0,0,1,6,20150428
1,1,1,0.98125,0.448082,0.128,0,1,6,20150428
1,0,1,0.17904,0.661328,0.032,0,0,6,20150428
1,1,1,1,0.461313,0.064,0,1,6,20150428
1,0,0,0.260421,0.501502,0.128,1,1,6,20150428
1,1,1,0.346365,0.461235,0,1,1,6,20150428
1,0,0,0.474901,0.634594,0.256,0,1,6,20150428
1,0,0,1,0.381425,0.512,1,1,6,20150428
1,0,1,0.551148,0.755449,0.128,0,0,6,20150428
1,1,1,1,0.368014,0.512,0,1,6,20150428
1,1,1,1,0.381412,0.512,0,1,6,20150428
1,1,1,0.951397,0.288138,0.512,0,1,6,20150428
1,0,0,1,0.421315,0.256,1,1,6,20150428
1,1,1,1,0.301482,0.512,1,1,6,20150428
1,1,1,1,0.35473,0.032,0,1,6,20150428
1,1,0,0.116673,0.621914,0.128,0,0,6,20150428
1,0,1,0.142723,0.688164,0.032,0,0,6,20150428
1,0,0,1,1.008068,0.064,1,1,6,20150428
1,0,1,1,0.488303,0.064,0,0,6,20150428
1,1,1,1,0.488186,0.032,0,1,6,20150428
1,1,0,0.147667,0.861423,0,0,0,6,20150428
1,0,1,0.654205,0.981464,0.256,0,0,6,20150428
1,1,0,0.288182,1.501407,0.064,1,0,6,20150428
1,0,0,0.987905,1.168151,0.032,1,1,6,20150428
1,1,1,0.997032,0.541521,0.128,1,1,6,20150428
1,1,1,1,0.568758,0,1,1,6,20150428
1,1,1,1,0.608485,0.032,0,1,6,20150428
1,0,0,0.158315,1.293984,0.064,0,1,7,20150428
1,1,1,1,0.647913,0.064,1,1,7,20150428
1,0,1,0.061342,1.381576,0.256,1,0,7,20150428
1,0,1,0.917552,0.84818,0.064,0,0,7,20150428
1,0,1,1,0.701661,0.032,0,0,7,20150428
1,0,0,0.109068,0.781436,0,0,1,7,20150428
1,0,0,1,0.635055,0.064,1,1,7,20150428
1,0,0,0.251294,0.835261,0,1,1,7,20150428
1,1,1,1,0.514626,0.256,0,1,7,20150428
1,1,1,0.980299,0.474748,0.512,1,1,7,20150428
1,1,1,0.973264,0.728254,0,1,1,7,20150428
1,1,0,0.270498,2.56805,0.064,0,0,7,20150428
1,0,0,0.993799,0.434748,0.064,1,1,7,20150428
1,1,1,0.999503,0.39482,0.256,1,1,7,20150428
1,0,1,0.0583,0.621412,0.128,0,0,7,20150428
1,0,1,0.962426,0.501535,0.032,1,0,7,20150428
1,0,1,0.963947,0.501485,0.032,1,0,7,20150428
1,1,1,0.974024,0.528129,0.128,1,1,7,20150428
1,0,0,1,0.461879,0.128,1,1,7,20150428
1,1,1,0.987905,0.754843,0,0,1,7,20150428
1,1,0,0.027877,1.048083,0,0,0,7,20150428
1,1,1,0.991708,0.34147,0.512,1,1,7,20150428
1,0,0,1,0.341566,0.512,1,1,7,20150428
1,1,1,1,0.381529,0.512,0,1,7,20150428
1,0,0,0.063434,0.661387,0,0,1,7,20150428
1,1,0,0.105645,0.60809,0.128,1,0,7,20150428
1,0,1,0.99551,0.568279,0,1,0,7,20150428
1,0,0,1,0.434703,0.512,0,1,7,20150428
1,0,1,0.264984,0.64815,0,1,0,7,20150428
1,0,1,0.169723,0.821511,0.032,0,0,7,20150428
1,0,0,1,0.462281,0.512,0,1,7,20150428
1,1,1,0.022743,0.90161,0.128,0,1,7,20150428
1,0,1,0,0.754805,0.064,0,0,7,20150428
1,0,0,0.064575,0.915037,0,0,1,7,20150428
1,1,1,0.091004,0.808085,0.064,1,1,7,20150428
1,0,0,1,0.994669,0.128,1,1,7,20150428
1,0,0,0.002778,0.741599,0.128,0,1,7,20150428
1,1,1,0.999503,0.448149,0.512,1,1,7,20150428
1,1,1,0.976496,0.488607,0.512,0,1,7,20150428
1,1,0,0,0.621602,0.064,0,0,7,20150428
1,1,1,0.960905,0.594728,0.032,0,1,7,20150428
1,0,0,0.980489,0.434745,0.256,1,1,7,20150428
1,0,0,1,0.36813,0.512,1,1,7,20150428
1,1,1,0.980299,0.461537,0.512,0,1,7,20150428
1,0,0,1,0.381445,0.512,0,1,7,20150428
1,0,0,1,0.42145,0.512,0,1,7,20150428
1,0,1,0.959764,0.488249,0.256,1,0,7,20150428
1,1,0,0.056969,0.728167,0.032,1,0,7,20150428
1,1,1,0.983151,0.408145,0.256,0,1,7,20150428
1,0,0,0.068758,0.581276,0,0,1,7,20150428
1,0,0,0,0.541483,0.128,1,1,7,20150428
1,0,0,0.250724,0.582238,0.128,0,1,7,20150428
1,0,0,0.160216,0.581392,0.032,0,1,7,20150428
1,0,0,0.617888,0.541505,0.032,0,1,7,20150428
1,0,1,0.344274,0.594797,0.032,1,0,7,20150428
1,1,0,0.119335,0.834862,0.032,0,0,7,20150428
1,1,1,0.979348,0.314772,0.256,0,1,7,20150428
1,1,0,0.053546,0.781484,0.032,1,0,7,20150428
1,0,0,0.997792,0.408244,0.512,1,1,7,20150428
1,1,1,1,0.514827,0.256,1,1,7,20150428
1,1,1,0.099751,0.634962,0.128,0,1,7,20150428
1,0,0,0.100892,0.621659,0.064,1,1,7,20150428
1,1,1,0.988665,0.554877,0.256,1,1,7,20150428
1,1,1,0.962045,0.568086,0.064,1,1,7,20150428
1,0,0,0.989046,0.568032,0.256,0,1,7,20150428
1,1,1,0.953489,0.594809,0.128,0,1,7,20150428
1,0,0,0.0583,0.56822,0.128,0,1,7,20150428
1,1,1,0.94189,0.408302,0.064,1,1,7,20150428
1,1,1,0.966038,0.39476,0.128,1,1,7,20150428
1,1,1,1,0.394762,0.512,0,1,7,20150428
1,1,1,1,0.421398,0.128,0,1,7,20150428
1,1,0,0,0.968108,0.128,1,0,7,20150428
1,1,1,0.951397,0.421433,0.256,0,1,7,20150428
1,1,1,1,0.474765,0.032,1,1,7,20150428
1,1,0,0,0.554819,0,0,0,7,20150428
1,1,1,1,0.354627,0,1,1,7,20150428
1,0,0,0,0.674958,0,1,1,7,20150428
1,0,1,0,0.488339,0.128,1,0,7,20150428
1,0,0,0,0.421563,0.256,0,1,7,20150428
1,0,0,0.001637,0.421105,0.256,0,1,7,20150428
1,0,0,0.263083,0.60821,0.256,1,1,7,20150428
1,0,0,1,0.835049,0.512,1,1,7,20150428
1,1,1,1,0.514862,0.032,1,1,7,20150428
1,1,1,0.023314,0.847707,0.064,0,1,7,20150428
1,1,1,0.067617,0.661607,0.032,0,1,7,20150428
1,1,1,0.09823,0.568199,0,1,1,7,20150428
1,1,1,1,0.474586,0.256,1,1,7,20150428
1,1,1,0.052976,0.60809,0.064,0,1,7,20150428
1,1,1,0.968891,0.395022,0,1,1,7,20150428
1,0,1,0.03187,0.60819,0.064,0,0,7,20150428
1,1,1,1,0.420636,0.512,1,1,7,20150428
1,1,0,0.013616,0.541557,0,0,0,7,20150428
1,1,1,1,0.568135,0.032,0,1,7,20150428
1,0,1,0.191399,0.514923,0.032,1,0,7,20150428
1,0,0,1,0.528139,0.256,0,1,7,20150428
1,0,1,0.972503,0.448071,0.064,1,0,7,20150428
1,0,1,0.986003,0.853298,0,0,0,8,20150428
1,0,1,0,0.994888,0.032,0,0,8,20150428
1,1,0,0.056779,0.981403,0.128,0,0,8,20150428
1,0,1,0.983341,0.621598,0,1,0,8,20150428
1,0,1,0,1.607949,0.032,1,0,8,20150428
1,1,0,0,0.741369,0.064,1,0,8,20150428
1,0,1,0.961095,0.754812,0,0,0,8,20150428
1,1,1,0.997222,0.554762,0.256,0,1,8,20150428
1,1,0,0,0.780784,0.032,0,0,8,20150428
1,1,1,1,0.514825,0.512,0,1,8,20150428
1,1,1,1,0.368213,0.512,1,1,8,20150428
1,0,1,0.017419,0.76809,0.064,0,0,8,20150428
1,1,1,0.963376,0.408178,0.512,1,1,8,20150428
1,1,0,0.04499,1.394807,0.256,1,0,8,20150428
1,0,0,0.027307,1.741353,0.064,1,1,8,20150428
1,0,1,0.964327,0.594829,0.032,1,0,8,20150428
1,0,1,0.05887,0.595426,0,1,0,8,20150428
1,0,1,0.977257,1.554725,0.128,0,0,8,20150428
1,1,1,0.0313,1.061646,0.032,1,1,8,20150428
1,0,0,0.00563,0.75489,0.128,1,1,8,20150428
1,0,0,0.991327,0.514991,0.512,0,1,8,20150428
1,0,1,0,1.274809,0.032,0,0,8,20150428
1,0,0,1,0.501421,0.512,0,1,8,20150428
1,1,0,0.03225,0.67486,0.032,0,0,8,20150428
1,0,0,1,0.448131,0.256,1,1,8,20150428
1,1,0,0.006771,1.141347,0.064,1,0,8,20150428
1,1,1,0.987524,0.408205,0.512,0,1,8,20150428
1,1,1,1,0.475287,0.128,1,1,8,20150428
1,0,0,1,0.58128,0.256,0,1,8,20150428
1,1,1,0.111159,1.234634,0,0,1,8,20150428
1,1,1,1,0.3817,0.256,0,1,8,20150428
1,0,0,1,0.435353,0.256,1,1,8,20150428
1,0,1,0.987144,0.40826,0,0,0,8,20150428
1,0,0,0.057349,1.021532,0.032,0,1,8,20150428
1,1,1,0.041567,0.634762,0,1,1,8,20150428
1,1,0,0.029398,0.648104,0,0,0,8,20150428
1,1,0,1,0.621878,0,0,0,8,20150428
1,0,0,0.104124,1.021486,0.064,1,1,8,20150428
1,0,0,0.056779,0.47502,0.256,1,1,8,20150428
1,1,0,0.01837,0.71486,0,1,0,8,20150428
1,0,0,0.070279,0.51492,0.032,0,1,8,20150428
1,1,1,0.890932,0.44824,0,1,1,8,20150428
1,1,1,0.0583,0.554824,0.128,0,1,8,20150428
1,1,1,0.94094,0.488149,0.256,1,1,8,20150428
1,0,1,0.0178,0.554876,0.064,0,0,8,20150428
1,0,0,0.073321,0.461641,0.128,0,1,8,20150428
1,1,1,1,0.448211,0.256,0,1,8,20150428
1,1,0,0.034722,0.568243,0.064,0,0,8,20150428
1,1,0,0.007912,0.674659,0.064,0,0,8,20150428
1,1,1,0.993989,0.474903,0.128,1,1,8,20150428
1,1,0,0.056589,0.568199,0.064,1,0,8,20150428
1,1,1,0.948926,0.513687,0.128,0,1,8,20150428
1,1,0,0.034532,0.594766,0.032,0,0,8,20150428
1,0,0,0.958243,0.435143,0.512,1,1,8,20150428
1,1,1,0.956151,0.408123,0.512,0,1,8,20150428
1,1,0,1,0.381504,0.032,1,0,8,20150428
1,0,0,0.021032,0.661526,0.256,0,1,8,20150428
1,1,0,0.003539,0.634645,0.064,0,0,8,20150428
1,1,1,0.96775,0.461451,0.256,0,1,8,20150428
1,1,0,0.043088,0.635038,0,1,0,8,20150428
1,1,1,0.989806,0.448106,0.128,1,1,8,20150428
1,1,1,0.946644,0.474742,0.256,1,1,8,20150428
1,1,1,1,0.341406,0.512,1,1,8,20150428
1,0,1,0.086251,0.621496,0.128,1,0,8,20150428
1,1,1,1,0.408075,0.128,0,1,8,20150428
1,0,1,0.108307,0.607964,0,0,0,8,20150428
1,0,0,1,0.354644,0.512,0,1,8,20150428
1,0,0,0,0.661482,0.032,1,1,8,20150428
1,0,0,1,0.368233,0.512,1,1,8,20150428
1,0,0,1,0.421384,0.128,1,1,8,20150428
1,1,0,0.042518,0.754891,0.032,0,0,8,20150428
1,0,1,0.055067,1.035244,0,1,0,8,20150428
1,0,0,1,0.434762,0.512,1,1,8,20150428
1,0,0,0.01875,0.621438,0.064,0,1,8,20150428
1,1,1,0.999503,0.768231,0.064,1,1,8,20150428
1,0,0,1,0.448179,0.256,0,1,8,20150428
1,0,0,1,0.528969,0.064,1,1,8,20150428
1,1,1,0.972313,0.434858,0.512,0,1,8,20150428
1,1,1,0.994179,0.460681,0.032,1,1,8,20150428
1,0,0,1,0.488103,0.256,1,1,8,20150428
1,1,1,0.065145,0.741591,0.256,1,1,8,20150428
1,0,0,0.053546,0.594706,0.128,0,1,8,20150428
1,0,0,0.052405,0.554841,0.128,1,1,8,20150428
1,0,0,1,0.634868,0.512,1,1,8,20150428
1,1,0,0.154322,0.66146,0.064,0,0,8,20150428
1,0,1,0.043469,1.234824,0.128,0,0,8,20150428
1,0,1,0.267836,1.741452,0,1,0,8,20150428
1,0,0,0.155082,0.754877,0.064,1,1,8,20150428
1,1,1,0.260041,0.661438,0.128,1,1,8,20150428
1,1,0,0.215738,0.941497,0,0,0,8,20150428
1,0,0,0.75365,0.808285,0.256,0,1,8,20150428
1,0,0,0.251484,0.661625,0.032,1,1,8,20150428
1,1,1,1,0.47482,0.512,1,1,8,20150428
1,1,0,1,0.768043,0.032,1,0,8,20150428
1,0,1,0,0.634856,0.064,0,0,8,20150428
1,0,0,1,0.421468,0.512,0,1,8,20150428
1,1,1,0,2.080133,0.064,1,1,9,20150430
1,1,0,0,0.807553,0,0,0,9,20150430
1,0,0,1,0.768169,0,0,1,9,20150430
1,0,0,0,0.661579,0.064,1,1,9,20150430
1,1,1,1,0.688201,0.512,1,1,9,20150430
1,0,0,1,0.514927,0.512,1,1,9,20150430
1,0,0,1,0.541942,0.128,0,1,9,20150430
1,0,0,1,0.634702,0.512,0,1,9,20150430
1,1,0,0.029208,0.581597,0,1,0,9,20150430
1,1,1,1,0.514781,0.512,0,1,9,20150430
1,1,1,1,0.434863,0.256,0,1,9,20150430
1,1,1,0.986954,0.40816,0.256,0,1,9,20150430
1,1,0,1,0.581334,0.128,1,0,9,20150430
1,1,0,0.060011,0.68793,0.032,0,0,9,20150430
1,1,1,0.034532,0.914635,0.032,1,1,9,20150430
1,0,0,0.007912,0.714702,0.512,1,1,9,20150430
1,0,1,0.144624,0.688355,0,0,0,9,20150430
1,1,0,0.228097,0.888599,0.064,0,0,9,20150430
1,0,0,1,0.86149,0.032,1,1,9,20150430
1,1,1,0.765058,0.728069,0.256,1,1,9,20150430
1,0,0,1,0.488245,0.256,1,1,9,20150430
1,1,1,0.873819,0.714944,0.256,1,1,9,20150430
1,1,1,1,0.461355,0.512,0,1,9,20150430
1,1,0,0.099751,0.594507,0.128,0,0,9,20150430
1,1,0,0.089673,0.594857,0,0,0,9,20150430
1,1,0,0.190068,0.661472,0,0,0,9,20150430
1,1,1,1,0.514923,0.256,0,1,9,20150430
1,0,1,0.038905,0.674752,0.064,0,0,9,20150430
1,1,1,0.096899,1.181539,0.032,1,1,9,20150430
1,0,1,0.31233,0.834702,0.064,0,0,9,20150430
1,1,1,1,0.434819,0.512,1,1,9,20150430
1,0,0,1,0.554611,0.128,1,1,9,20150430
1,0,0,0.163068,0.621527,0.128,1,1,9,20150430
1,0,0,1,0.474794,0.256,0,1,9,20150430
1,0,0,1,0.515102,0.064,1,1,9,20150430
1,1,0,0.129793,0.487937,0.128,0,0,9,20150430
1,0,0,1,0.394811,0.256,1,1,9,20150430
1,0,0,0.186456,0.940203,0.032,1,1,9,20150430
1,1,1,0.164779,0.741375,0.064,0,1,9,20150430
1,0,0,1,0.514915,0.512,0,1,9,20150430
1,0,0,0.310999,1.048054,0.032,0,1,9,20150430
1,1,0,0.17942,0.822267,0.128,0,0,9,20150430
1,0,0,1,0.514558,0.032,0,1,9,20150430
1,0,0,0.143103,0.688074,0.128,0,1,9,20150430
1,1,1,1,0.474873,0.256,1,1,9,20150430
1,1,0,0.096709,0.581302,0,1,0,9,20150430
1,0,0,0.255287,0.622017,0,0,1,9,20150430
1,0,1,0.254336,0.674893,0,1,0,9,20150430
1,1,1,1,0.501392,0.512,1,1,9,20150430
1,1,0,0.187406,0.728057,0.032,1,0,9,20150430
1,0,1,0.229998,0.927881,0.032,1,0,9,20150430
1,0,0,0.337428,0.608166,0.064,0,1,9,20150430
1,0,1,0.309668,0.781376,0.032,1,0,9,20150430
1,1,1,0.572824,0.834819,0.064,1,1,9,20150430
1,0,0,1,0.926459,0.128,1,1,9,20150430
1,1,1,1,0.488221,0,1,1,9,20150430
1,0,0,0.21878,0.741518,0.032,0,1,9,20150430
1,0,0,0.906524,0.661466,0.032,0,1,9,20150430
1,1,1,1,0.46144,0.512,1,1,9,20150430
1,1,1,1,0.461419,0.064,1,1,9,20150430
1,1,0,0.2319,0.594803,0.064,1,0,9,20150430
1,1,1,1,0.461403,0,0,1,9,20150430
1,1,1,1,0.421538,0.064,0,1,9,20150430
1,1,1,0.212125,0.594743,0.128,0,1,9,20150430
1,1,1,1,0.44832,0.512,0,1,9,20150430
1,0,0,1,0.461403,0.512,0,1,9,20150430
1,0,0,1,0.634887,0.256,0,1,9,20150430
1,0,0,0.145765,0.834997,0.064,1,1,9,20150430
1,1,1,1,0.421419,0.512,0,1,9,20150430
1,0,0,1,0.461294,0.128,0,1,9,20150430
1,0,0,1,0.434783,0.256,1,1,9,20150430
1,0,0,1,0.38151,0.064,1,1,9,20150430
1,0,0,1,0.407918,0.512,1,1,9,20150430
1,0,0,0.3399,0.661514,0.256,0,1,9,20150430
1,1,0,0.646029,0.608208,0.032,1,0,9,20150430
1,1,1,0.659149,0.701542,0.128,1,1,9,20150430
1,0,0,1,0.501411,0.512,0,1,9,20150430
1,1,1,0.858228,0.51486,0.128,1,1,9,20150430
1,1,0,0.229238,0.634542,0.032,0,0,9,20150430
1,0,0,1,0.421575,0.128,1,1,9,20150430
1,0,0,1,0.394688,0.256,1,1,9,20150430
1,0,0,1,0.394746,0.128,0,1,9,20150430
1,0,0,0.324119,0.594935,0.064,0,1,9,20150430
1,1,0,0.949876,0.674817,0.128,1,0,9,20150430
1,0,0,0.987715,0.647944,0.512,1,1,9,20150430
1,1,1,0.854805,0.554839,0.064,0,1,9,20150430
1,1,1,1,0.448049,0,1,1,9,20150430
1,0,1,0.246541,0.594817,0,1,0,9,20150430
1,1,0,0.284949,0.594378,0.032,0,0,9,20150430
1,0,1,0.704022,0.848152,0,1,0,9,20150430
1,0,0,0.442577,0.727707,0.256,0,1,9,20150430
1,1,0,0.150138,0.727829,0.032,0,0,9,20150430
1,1,1,1,0.514806,0.256,0,1,9,20150430
1,0,0,1,0.514823,0,1,1,9,20150430
1,0,1,0.253766,0.728059,0,0,0,9,20150430
1,1,0,0.441246,1.621441,0.256,1,0,9,20150430
1,0,0,0.294076,1.107243,0.128,1,1,10,20150430
1,0,1,1,0.661483,0.064,0,0,10,20150430
1,0,1,0.164589,1.169081,0.032,0,0,10,20150430
1,1,1,1,0.408172,0.512,0,1,10,20150430
1,0,1,0.169913,0.714744,0.064,1,0,10,20150430
1,0,0,0.201667,0.72799,0.128,0,1,10,20150430
1,0,0,1,1.034756,0.064,1,1,10,20150430
1,1,1,0.310618,0.714244,0.128,0,1,10,20150430
1,0,0,1,0.528107,0.512,0,1,10,20150430
1,1,1,0.090054,0.741393,0,1,1,10,20150430
1,1,1,0.997222,0.488029,0.032,0,1,10,20150430
1,0,0,1,0.501348,0.256,0,1,10,20150430
1,0,0,1,0.542101,0.256,1,1,10,20150430
1,0,1,0.402077,0.66134,0,1,0,10,20150430
1,1,1,0.194442,0.567928,0.128,0,1,10,20150430
1,1,1,0.247111,0.622751,0.256,1,1,10,20150430
1,0,0,0.214787,0.621475,0,1,1,10,20150430
1,1,1,1,0.55359,0.064,1,1,10,20150430
1,0,1,0.170674,0.594772,0.064,0,0,10,20150430
1,0,1,0.856897,0.941917,0.256,1,0,10,20150430
1,1,1,1,0.568154,0.128,1,1,10,20150430
1,0,1,1,0.608031,0,0,0,10,20150430
1,1,1,1,0.381277,0.512,1,1,10,20150430
1,1,1,0.996271,0.541475,0.064,0,1,10,20150430
1,0,0,1,0.714675,0.256,1,1,10,20150430
1,1,1,0.295787,0.635068,0.256,1,1,10,20150430
1,1,0,0.237794,0.647884,0,0,0,10,20150430
1,0,0,1,0.581357,0.064,1,1,10,20150430
1,0,1,0.313851,0.621594,0.128,0,0,10,20150430
1,1,1,0.996461,0.341367,0.512,1,1,10,20150430
1,1,1,0.994179,0.581328,0.064,0,1,10,20150430
1,1,1,1,0.447893,0.512,0,1,10,20150430
1,1,1,1,0.421304,0.064,0,1,10,20150430
1,1,1,0.989616,0.474923,0,1,1,10,20150430
1,1,1,0.894925,0.381295,0.256,0,1,10,20150430
1,0,1,0.98106,0.914798,0.032,1,0,10,20150430
1,0,0,1,0.434535,0.512,1,1,10,20150430
1,1,1,0.972883,1.635165,0.064,1,1,10,20150430
1,1,1,1,0.421454,0.032,1,1,10,20150430
1,1,1,1,0.408059,0.256,0,1,10,20150430
1,0,1,0.097469,1.021445,0.128,0,0,10,20150430
1,0,1,1,0.474315,0.032,1,0,10,20150430
1,0,0,1,0.434653,0.512,1,1,10,20150430
1,1,1,0.063624,0.688224,0.128,1,1,10,20150430
1,0,1,0.099751,0.607228,0.032,1,0,10,20150430
1,0,0,1,0.408245,0.512,0,1,10,20150430
1,0,0,0.11173,0.874889,0.256,0,1,10,20150430
1,1,0,1,0.44756,0.032,1,0,10,20150430
1,0,0,0.124659,1.15483,0,1,1,10,20150430
1,0,0,0.172765,0.84788,0.128,1,1,10,20150430
1,1,0,0.555712,0.821437,0.128,0,0,10,20150430
1,0,1,0.195392,0.821408,0.032,1,0,10,20150430
1,1,1,1,0.541487,0,1,1,10,20150430
1,0,0,0.172005,0.608173,0,0,1,10,20150430
1,0,0,1,0.501294,0.256,0,1,10,20150430
1,1,1,0.395992,0.754611,0,1,1,10,20150430
1,0,0,1,0.568142,0.256,1,1,10,20150430
1,0,1,0.133406,0.620051,0.032,0,0,10,20150430
1,0,0,1,0.434862,0.512,0,1,10,20150430
1,0,1,0.181132,0.714793,0.032,0,0,10,20150430
1,1,1,0.996081,0.341573,0.512,0,1,10,20150430
1,0,0,1,0.474655,0.512,0,1,10,20150430
1,0,0,1,0.407991,0.512,1,1,10,20150430
1,0,0,0.060201,1.8347,0.032,0,1,10,20150430
1,1,1,0.924778,0.408104,0.256,1,1,10,20150430
1,0,0,0.089103,0.874711,0.128,1,1,10,20150430
1,1,1,1,0.408082,0.256,0,1,10,20150430
1,1,1,0.128082,0.714835,0.256,1,1,10,20150430
1,1,1,1,0.461556,0.064,1,1,10,20150430
1,0,1,0.115152,0.608045,0.064,0,0,10,20150430
1,1,0,0.986764,0.634599,0.032,1,0,10,20150430
1,1,0,0.048983,1.221278,0,0,0,10,20150430
1,1,1,0.092906,0.674729,0.032,0,1,10,20150430
1,0,0,0.102223,0.848311,0.256,0,1,10,20150430
1,1,1,0.975546,0.408179,0.512,1,1,10,20150430
1,0,1,0.101462,0.541039,0.064,0,0,10,20150430
1,1,1,0.994179,0.314784,0.512,0,1,10,20150430
1,0,1,0.129793,0.648008,0,0,0,10,20150430
1,0,0,0.967369,0.381534,0.512,1,1,10,20150430
1,1,1,0.181892,0.581336,0.128,0,1,10,20150430
1,1,1,1,0.408139,0.064,1,1,10,20150430
1,0,0,1,0.501441,0.064,1,1,10,20150430
1,1,1,1,0.701186,0,0,1,10,20150430
1,0,0,1,0.501407,0.128,0,1,10,20150430
1,0,0,0.078645,1.154723,0,1,1,10,20150430
1,0,1,0.396753,0.608115,0,0,0,10,20150430
1,1,1,0.92858,0.584465,0.032,0,1,10,20150430
1,1,0,0.252435,0.728146,0.032,0,0,10,20150430
1,1,1,0.982391,0.368065,0.032,1,1,10,20150430
1,1,1,0.985813,0.381278,0.128,1,1,10,20150430
1,1,1,0.963567,0.448134,0.064,0,1,10,20150430
1,0,0,1,0.501318,0.128,1,1,10,20150430
1,1,1,0.153561,0.568019,0,0,1,10,20150430
1,1,1,1,0.381214,0.256,0,1,10,20150430
1,1,1,1,0.367915,0.512,1,1,10,20150430
1,1,1,0.142343,0.701484,0.128,1,1,10,20150430
1,1,1,0.95501,0.600205,0.512,0,1,11,20150430
1,1,1,0.967179,0.514813,0.256,1,1,11,20150430
1,1,0,0.985053,0.514729,0.064,1,0,11,20150430
1,0,1,0.05811,1.009207,0.256,1,0,11,20150430
1,0,1,1,1.95492,0.032,0,0,11,20150430
1,0,1,1,0.688248,0,1,0,11,20150430
1,0,1,0.532134,0.821074,0.128,1,0,11,20150430
1,1,1,0.184174,0.661426,0.128,1,1,11,20150430
1,0,1,0.077694,1.354803,0,0,0,11,20150430
1,0,0,0.183223,0.674971,0.032,0,1,11,20150430
1,1,1,0.9822,0.54156,0.128,1,1,11,20150430
1,1,0,0.528521,0.647943,0.064,0,0,11,20150430
1,0,0,0.089293,0.914705,0.256,1,1,11,20150430
