Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Excluded_subj
9,2,2,7,1.117,1.317,0
9,1,1,6,0.95,0.75,0
9,2,2,6,0.917,1.2,0
9,2,2,5,1.1,1.55,0
9,1,1,6,1.4,1.684,0
10,1,1,6,1.5,1.55,0
10,1,2,5,1.417,1.867,0
10,2,1,5,1.483,2.367,0
10,2,1,6,1.483,1.65,0
10,2,1,5,1.217,1.118,0
10,1,1,7,1.283,1.784,0
10,1,1,7,1.2,2.05,0
10,1,1,8,1.383,1.184,0
10,2,NaN,NaN,NaN,NaN,0
10,1,1,2,0.667,2.15,0
10,1,1,8,0.783,1.35,0
10,1,1,9,1.083,0.984,0
10,2,1,4,1.033,1.45,0
10,1,1,6,0.667,1.784,0
10,2,2,3,1.333,1.467,0
10,2,1,7,1.183,1.134,0
10,2,2,3,1.117,1.817,0
10,1,1,6,1.183,1.8,0
10,2,1,6,1.267,2.084,0
10,2,NaN,NaN,NaN,NaN,0
10,2,2,4,1.083,0.95,0
10,1,1,8,1.083,1.95,0
10,1,1,8,1,0.734,0
10,1,1,9,0.883,1.067,0
10,1,1,8,1,1.817,0
10,1,1,8,1.1,2.017,0
10,1,1,8,1.15,1.534,0
10,2,1,4,1.15,1.284,0
10,1,1,3,1.433,1.467,0
10,2,1,7,1.233,1.384,0
10,1,1,6,0.667,1.617,0
10,1,1,8,1.017,0.734,0
10,2,1,7,1.183,1.134,0
10,1,2,3,1.117,1.65,0
10,1,1,7,0.9,1.95,0
10,1,1,6,1.3,1.517,0
10,2,1,5,1.233,2.734,0
10,2,2,6,1.333,1.417,0
10,2,1,4,1.233,1.934,0
10,1,1,6,1.35,1.484,0
10,2,1,7,1.05,1.284,0
10,1,1,8,0.983,0.834,0
10,2,2,1,1.417,0.01,0
10,2,1,7,1.133,1.45,0
10,1,1,8,0.883,0.817,0
10,2,1,6,1.084,1.484,0
10,1,1,9,1.017,2.2,0
10,1,1,9,1.117,2.184,0
10,2,1,8,0.917,0.65,0
10,2,2,4,1.317,1.184,0
10,1,1,7,1.167,2.2,0
10,1,1,4,1.4,1.384,0
10,1,1,6,0.933,1.6,0
10,2,2,5,1.417,2.117,0
10,2,2,6,1.45,1.984,0
10,2,2,6,1.117,0.867,0
10,1,1,3,1.2,1.85,0
10,1,1,6,1.417,1.85,0
10,1,1,7,1.2,1.067,0
10,2,1,6,1.317,2.217,0
10,2,2,7,1.35,2.567,0
10,1,1,9,0.8,1.85,0
10,2,2,7,1.35,1.267,0
10,1,1,7,1.317,1.984,0
10,1,1,6,1.117,1.267,0
10,1,1,6,1.283,2.034,0
10,2,1,5,1.35,1.967,0
10,1,2,4,1.1,1.434,0
10,2,1,5,0.933,1.584,0
10,1,1,6,1.117,1.167,0
10,1,1,7,0.783,1.267,0
10,1,1,6,1.467,1.867,0
10,1,1,7,0.967,1.9,0
10,1,NaN,NaN,NaN,NaN,0
10,2,2,5,1.1,2.35,0
10,1,1,6,1.4,1.384,0
10,1,1,8,0.767,0.634,0
10,2,2,6,0.983,1.6,0
10,2,2,4,1.2,0.934,0
10,1,1,7,1.017,1.817,0
10,2,NaN,NaN,NaN,NaN,0
10,2,1,7,1.167,2.367,0
10,2,1,NaN,1.45,NaN,0
10,1,1,7,1.383,1.284,0
10,2,NaN,NaN,NaN,NaN,0
10,2,1,4,1,1,0
10,2,2,6,1.1,2.167,0
10,2,1,5,1.283,1.3,0
10,1,NaN,NaN,NaN,NaN,0
10,2,1,6,1.083,2.034,0
10,1,1,7,0.883,1.534,0
10,1,1,6,0.967,1.684,0
10,2,1,6,1.483,1.017,0
10,2,1,6,1.083,1.217,0
10,2,1,6,1,1.634,0
10,2,2,6,1.217,1.5,0
10,1,1,7,0.783,1.617,0
10,1,NaN,NaN,NaN,NaN,0
10,1,1,4,1.1,1.184,0
10,1,1,6,0.95,1.384,0
10,2,1,6,0.75,1.617,0
10,2,NaN,NaN,NaN,NaN,0
10,2,1,6,1.283,2.317,0
10,1,2,6,1,0.917,0
10,1,2,6,1.117,1.3,0
10,2,2,6,0.983,1.35,0
10,2,1,6,1.217,1.201,0
10,1,1,6,1.317,0.834,0
10,2,2,7,0.767,0.8,0
10,2,2,6,0.767,1.334,0
10,2,2,6,0.933,1.334,0
10,1,1,6,1.333,1.25,0
10,2,1,6,1,0.834,0
10,2,2,5,1.1,1.267,0
10,2,2,5,1.167,1.184,0
10,1,1,6,0.933,1.517,0
10,2,2,6,1.033,1.05,0
10,1,1,6,0.933,1.25,0
10,1,1,6,0.85,2.034,0
10,2,2,6,1.217,2.117,0
10,2,1,6,1.15,1.517,0
10,1,1,7,1.433,1.8,0
10,1,1,6,1.25,1.734,0
10,2,2,7,1.267,1.25,0
10,2,2,6,1.233,1.467,0
10,2,2,6,1.25,1.75,0
10,2,1,7,1.1,1.617,0
10,2,2,7,1.45,1.334,0
10,2,2,6,1.2,1.65,0
10,2,1,5,1.383,2.434,0
10,2,1,6,1,0.884,0
10,1,NaN,NaN,NaN,NaN,0
10,2,1,7,1.133,0.984,0
10,1,1,6,1.267,1.517,0
10,1,1,5,1.017,2.517,0
10,2,2,5,1.2,1.417,0
10,2,1,6,1.333,1.817,0
10,1,1,7,1.2,1.25,0
10,1,NaN,NaN,NaN,NaN,0
10,2,2,5,1.183,1.834,0
10,2,NaN,NaN,NaN,NaN,0
10,1,1,6,0.767,1.767,0
10,1,1,5,1.217,1.784,0
10,1,1,6,0.95,0.9,0
10,2,1,3,0.867,0.01,0
10,1,1,NaN,0.417,NaN,0
10,1,NaN,NaN,NaN,NaN,0
10,2,1,7,1.1,1.234,0
10,1,1,6,1.417,1.85,0
10,1,1,6,1.183,1.484,0
10,2,2,6,1.183,1.484,0
10,2,1,7,0.783,2.784,0
10,1,NaN,NaN,NaN,NaN,0
10,2,1,6,0.817,1.55,0
10,1,NaN,NaN,NaN,NaN,0
10,1,1,6,0.867,0.85,0
10,1,1,6,0.733,1.284,0
10,2,2,7,1.417,1.7,0
10,1,1,5,1,1.284,0
10,2,1,7,0.917,1.334,0
10,1,1,7,0.967,1.317,0
10,1,1,7,1.067,1.817,0
10,2,1,8,1.233,1.6,0
10,2,1,2,1.25,2.167,0
10,2,1,8,1.05,0.767,0
10,1,2,3,1.267,1.35,0
10,1,1,9,1.117,0.484,0
10,1,1,3,0.717,2.417,0
10,2,1,4,1.3,1.65,0
10,1,1,6,1.283,1.867,0
10,1,1,6,1.417,1.65,0
10,1,1,6,1.4,2.034,0
10,2,2,6,1.35,2.467,0
10,1,1,4,1.117,2.084,0
10,2,1,5,0.617,1.85,0
10,2,1,6,1.283,1.717,0
10,2,2,5,1.417,1.384,0
10,1,1,7,1.283,1.217,0
10,2,1,2,1.167,1.684,0
10,2,1,5,1.417,1.067,0
10,2,2,7,1.3,1.35,0
10,1,1,8,1.183,1.717,0
10,1,1,7,1.05,1.5,0
10,1,1,6,1.167,1.25,0
10,1,1,3,1.233,2.234,0
10,1,1,7,1.15,1.267,0
10,1,NaN,NaN,NaN,NaN,0
10,2,1,6,1.083,1.2,0
10,1,1,7,1,1.784,0
10,2,1,5,1.2,1.334,0
10,1,2,NaN,1.267,NaN,0
10,1,1,8,1.383,0.95,0
10,2,1,7,1.433,1.317,0
10,1,1,8,1.067,1.234,0
10,1,1,8,1.017,1.384,0
10,1,1,8,1.217,2.05,0
10,2,1,4,1.25,1.317,0
10,2,NaN,NaN,NaN,NaN,0
10,2,1,6,1,2.067,0
10,1,1,6,1.1,1.05,0
10,2,2,6,1.167,1.517,0
10,1,2,7,1.367,0.85,0
10,2,2,7,1.217,1.867,0
10,2,NaN,NaN,NaN,NaN,0
10,1,1,6,0.8,1.25,0
10,2,1,6,0.967,1.4,0
10,1,1,4,0.85,1.334,0
10,1,1,7,0.95,2.167,0
10,2,2,4,0.933,1.35,0
10,2,2,7,1.1,1.05,0
10,1,1,5,1.383,1.867,0
10,1,1,6,1.267,1.05,0
10,1,1,4,1.45,1.284,0
10,2,1,3,1.25,1.85,0
10,2,2,7,0.933,1.517,0
10,2,1,6,1.167,0.95,0
10,1,1,6,1.3,1.134,0
10,1,1,6,1.35,1.467,0
10,1,2,6,1.433,1.134,0
10,2,2,3,1.167,1.584,0
10,2,2,6,1.25,1.8,0
10,1,1,6,1.267,1.334,0
10,2,2,4,1.2,1.217,0
10,1,1,8,1.183,1.8,0
10,1,1,4,1.417,1.267,0
10,1,1,8,0.817,1.85,0
10,2,2,6,1.183,1.517,0
10,1,1,7,1.3,1.217,0
10,2,2,6,1.1,1.584,0
10,1,1,6,1.333,1.55,0
10,1,NaN,NaN,NaN,NaN,0
10,1,1,6,1.283,1.517,0
10,1,1,5,1.2,2.15,0
10,1,NaN,NaN,NaN,NaN,0
10,2,2,6,1.15,1.484,0
10,1,1,7,0.767,1.234,0
10,1,2,7,1.417,0.717,0
10,2,2,5,1.117,1.184,0
10,2,1,4,0.65,1.467,0
10,1,1,5,1.233,0.667,0
10,2,2,4,1.417,0.584,0
10,2,NaN,NaN,NaN,NaN,0
10,2,2,4,0.983,2.617,0
10,1,2,6,1.1,1.267,0
10,2,2,7,1.017,1.317,0
10,2,2,6,1.233,1.267,0
10,2,2,3,0.65,1.384,0
10,2,2,4,1.233,1.134,0
10,1,1,7,0.833,0.817,0
10,2,2,7,1.3,1.067,0
10,1,1,6,1.25,0.817,0
10,1,1,3,0.85,0.9,0
10,2,2,7,0.783,0.817,0
10,2,1,6,1.067,0.7,0
10,2,2,3,1.05,0.817,0
10,2,2,6,1.3,1.75,0
10,1,1,6,1.183,1.134,0
10,1,NaN,NaN,NaN,NaN,0
10,1,1,7,0.467,1.117,0
10,1,1,6,0.683,1.067,0
10,2,1,5,0.967,1.367,0
10,2,2,7,1.017,0.917,0
10,2,1,4,0.917,0.734,0
10,1,2,6,1.2,0.7,0
10,1,1,7,0.533,0.817,0
10,2,1,5,0.85,1.2,0
10,2,2,2,1.383,2.45,0
10,1,2,NaN,1,NaN,0
10,2,1,7,1.033,0.45,0
10,2,1,6,1.117,1.384,0
10,2,2,7,1.167,0.65,0
10,1,1,6,1.5,0.967,0
10,2,2,6,1.1,1.434,0
10,2,2,7,1,0.784,0
10,2,2,5,1.317,1.05,0
10,1,NaN,NaN,NaN,NaN,0
10,2,1,5,1.067,0.784,0
10,1,1,2,0.667,1.967,0
10,1,1,7,0.933,1.9,0
10,2,1,7,1.383,1.667,0
10,2,1,7,0.933,1.217,0
10,1,1,7,1.2,1.084,0
10,1,2,7,0.983,1.217,0
10,2,1,6,0.717,0.917,0
10,2,2,6,0.8,1.117,0
10,2,1,2,1.384,0.984,0
10,2,2,4,0.367,0.667,0
10,2,1,8,0.6,0.634,0
10,2,2,6,1.15,1.85,0
10,2,1,7,0.785,1.584,0
10,2,1,7,0.833,0.784,0
10,1,1,6,0.717,1.1,0
10,2,2,2,1.183,1.267,0
10,1,1,6,0.833,1.784,0
10,1,1,4,0.867,0.834,0
10,2,1,4,0.6,0.684,0
10,2,NaN,NaN,NaN,NaN,0
10,1,1,7,0.8,1,0
10,1,1,7,0.683,2.034,0
10,2,1,7,0.817,1.734,0
10,2,1,5,0.967,1.084,0
10,1,1,6,0.65,1.617,0
10,1,1,5,1.25,1.084,0
10,1,1,7,0.883,0.834,0
10,2,1,NaN,0.933,NaN,0
10,1,1,1,1.167,1.584,0
10,1,1,7,0.95,1.25,0
10,2,1,7,1.083,1.5,0
10,1,1,7,1.05,1.55,0
10,1,1,7,0.95,1.5,0
10,2,NaN,NaN,NaN,NaN,0
10,2,1,7,0.767,1.95,0
10,1,NaN,NaN,NaN,NaN,0
10,2,1,4,0.483,1.65,0
10,1,1,4,0.517,1.967,0
10,1,1,6,0.683,1.45,0
10,1,1,5,0.633,1.4,0
10,2,1,4,0.633,2.4,0
10,1,1,5,0.567,2.267,0
10,2,1,6,1.167,1.834,0
11,1,2,2,1,1.4,0
11,1,1,7,1.1,1.467,0
11,2,1,9,1.017,2.334,0
11,2,2,3,1.25,1.984,0
11,2,2,7,1.117,1.717,0
11,1,2,1,1.117,0.85,0
11,1,1,2,1.2,2.134,0
11,1,1,3,1.283,1.917,0
11,2,1,1,1.367,2.15,0
11,2,2,4,1.35,2.7,0
11,2,2,7,1.2,1.684,0
11,1,1,8,1.067,1.117,0
11,2,1,3,1.333,2.15,0
11,1,1,6,1.4,1.317,0
11,1,1,6,1.083,1.984,0
11,2,2,2,1.283,2.267,0
11,2,1,2,1.417,1.117,0
11,1,1,5,1.233,2.1,0
11,2,2,3,1.167,2.25,0
11,2,1,1,1.183,1.75,0
11,1,2,3,1.267,1.484,0
11,1,NaN,NaN,NaN,NaN,0
11,1,2,4,0.95,2.117,0
11,2,2,8,1,2.75,0
11,1,1,9,1.167,0.8,0
11,1,2,2,1.1,0.867,0
11,2,2,2,1.133,0.9,0
11,2,1,5,1.15,1.25,0
11,2,1,5,1.05,2.384,0
11,2,1,1,0.967,0.667,0
11,1,1,7,1.017,2.417,0
11,2,2,6,1.05,2.084,0
11,2,2,7,1.083,0.834,0
11,2,2,6,1.117,1.234,0
11,2,2,4,1.133,1.967,0
11,2,1,1,1.017,2.6,0
11,2,2,4,0.95,1.367,0
11,2,1,4,1.133,2.167,0
11,2,2,4,1.267,1.4,0
11,1,1,8,1.117,2.684,0
11,2,2,8,1.183,0.884,0
11,2,2,5,1.15,2.317,0
11,1,2,7,1.05,2.067,0
11,2,2,4,0.917,1.267,0
11,1,2,2,1.1,2.85,0
11,2,2,4,1.433,2.817,0
11,1,2,6,1.4,1.1,0
11,1,2,2,1.017,2.134,0
11,1,1,4,0.95,1,0
11,1,1,4,1.05,2.234,0
11,2,2,7,0.9,1.034,0
11,1,1,8,1,1.967,0
11,1,1,8,1.1,1.051,0
11,1,1,2,1.017,1.7,0
11,2,2,5,0.917,1.167,0
11,1,1,4,1.083,2.084,0
11,1,1,2,0.967,0.934,0
11,1,1,1,1.283,0.684,0
11,2,2,7,1.15,1.034,0
11,1,2,7,1.017,1.584,0
11,2,2,5,1.317,2.101,0
11,2,2,4,1.3,2.4,0
11,2,2,4,1.133,2.2,0
11,1,1,2,1.25,2.234,0
11,2,2,6,1.133,2.2,0
11,1,2,2,1.2,2.634,0
11,2,1,5,1.033,2.234,0
11,1,1,6,0.983,2.384,0
11,1,1,4,1.15,1.834,0
11,2,2,2,1.017,1.15,0
11,1,2,4,1.167,1.534,0
11,2,2,8,1.017,2.234,0
11,1,2,2,1.3,1.367,0
11,2,1,4,1.367,1.25,0
11,2,2,8,1.117,0.85,0
11,2,2,7,1,1.784,0
11,1,1,1,1.217,0.934,0
11,1,1,5,1.2,1.4,0
11,1,2,7,1.167,1.167,0
11,1,2,7,1.317,1.934,0
11,1,2,9,1.15,2.3,0
11,1,2,NaN,1.45,NaN,0
11,2,1,4,0.95,1.034,0
11,2,2,4,1.067,1.567,0
11,1,2,4,1.117,1.1,0
11,2,1,5,1.033,1.917,0
11,2,2,1,1.1,2.2,0
11,1,1,2,1.05,1.5,0
11,1,2,7,1.183,1.034,0
11,1,2,3,1.033,1.067,0
11,1,1,6,1.2,1.234,0
11,1,2,7,1.183,1.467,0
11,2,2,8,0.917,2.184,0
11,1,2,4,1,2,0
11,2,2,6,1.067,0.817,0
11,1,1,8,0.967,1.017,0
11,1,1,6,1.067,0.884,0
11,2,2,7,1.2,1.734,0
11,2,2,5,1.033,1.967,0
11,1,2,4,1.167,1.317,0
11,1,1,8,1.033,1.15,0
11,1,2,9,1.017,0.7,0
11,1,1,9,0.983,0.667,0
11,2,2,8,1.033,2.6,0
11,2,2,6,1.2,1.35,0
11,2,2,2,1,1.117,0
11,2,2,6,0.9,2.017,0
11,2,2,1,0.985,1.717,0
11,2,2,4,1.167,1.334,0
11,1,1,2,1.033,1.984,0
11,2,2,1,1.283,2.034,0
11,2,1,3,1.15,1.3,0
11,1,1,6,1.167,1.584,0
11,2,1,NaN,1.167,NaN,0
11,2,2,5,1.15,1.65,0
11,2,2,7,1.033,2.3,0
11,1,1,6,1.15,2.15,0
11,1,1,1,1.25,1.9,0
11,1,2,8,1.15,2.184,0
11,1,1,7,1.1,1.417,0
11,1,2,3,1.167,1.934,0
11,1,NaN,NaN,NaN,NaN,0
11,1,2,4,1.067,1.017,0
11,1,2,6,1.133,1.917,0
11,1,1,5,1.483,2.717,0
11,1,1,2,1.35,2.1,0
11,1,2,6,1.317,2.4,0
11,1,2,2,1.183,0.967,0
11,2,1,1,1.35,1.184,0
11,1,2,6,1.033,2.167,0
11,2,2,4,0.967,1.4,0
11,1,1,8,1,1.267,0
11,2,2,6,1.2,1.717,0
11,1,2,3,1.267,2.267,0
11,2,1,4,1.267,2.15,0
11,2,2,3,1.117,2.467,0
11,2,2,7,1.133,1.9,0
11,2,2,7,0.917,1.667,0
11,1,2,4,1.267,1.8,0
11,1,1,8,1.233,1.384,0
11,1,1,4,1.183,1.384,0
11,2,2,7,1.017,1.584,0
11,2,2,4,1.133,1.117,0
11,2,2,3,1.183,1.584,0
11,1,1,3,0.933,2.117,0
11,1,1,3,1.017,2,0
11,2,2,1,1.367,1.884,0
11,2,2,8,1.183,0.784,0
11,2,2,3,1.15,1.234,0
11,1,1,9,0.933,2.017,0
11,2,1,3,1.217,0.784,0
11,1,1,8,1.083,1.367,0
11,2,2,4,0.95,1.184,0
11,1,2,1,1.15,0.8,0
11,2,2,4,1.183,2.234,0
11,1,2,7,1.25,0.8,0
11,2,1,2,1.333,1.3,0
11,2,2,3,1.283,2.684,0
11,2,1,1,1.317,0.717,0
11,2,1,3,1.25,0.717,0
11,1,1,5,1.183,1.017,0
11,1,1,6,1.45,2,0
11,2,2,6,1.183,1.484,0
11,2,2,NaN,1.45,NaN,0
11,2,2,2,1,2.467,0
11,1,1,3,1,1.634,0
11,1,2,2,1.2,2.017,0
11,1,2,4,1.017,1.584,0
11,2,2,5,1.067,1.3,0
11,2,2,3,1.05,2.167,0
11,2,2,1,1.017,1.784,0
11,1,2,8,1.35,1.717,0
11,2,1,4,1.166,1.35,0
11,1,1,2,1.2,1.917,0
11,1,1,3,1.133,2.184,0
11,2,2,7,1.15,0.917,0
11,2,2,3,1.183,1.85,0
11,1,1,4,1.2,1.5,0
11,2,1,6,1.033,1.2,0
11,2,1,2,1.15,2.1,0
11,1,1,4,1.183,1.567,0
11,1,1,3,1.233,1.017,0
11,1,1,4,1.183,2.584,0
11,2,1,5,1.167,1.717,0
11,1,1,8,1.1,1.084,0
11,1,2,3,1.183,1.117,0
11,2,1,3,1.017,0.784,0
11,2,1,3,1.25,1.167,0
11,2,2,5,0.967,1.984,0
11,2,1,6,1.117,2.334,0
11,1,1,6,1.35,2.084,0
11,2,2,7,0.95,2.2,0
11,2,2,2,1.017,1.934,0
11,2,2,6,1.3,1.15,0
11,2,2,1,1.417,2.3,0
11,2,2,7,1.017,0.884,0
11,2,2,6,1.1,1.35,0
11,2,1,2,1.183,2.35,0
11,2,2,4,1.3,1.334,0
11,1,1,1,1.283,1,0
11,2,2,7,1.5,1.034,0
11,2,1,1,1.333,2.6,0
11,1,2,6,1.133,2.2,0
11,2,1,6,1.2,1.034,0
11,1,1,3,1.217,1.867,0
11,2,2,9,1.283,0.75,0
11,1,1,4,1.2,0.984,0
11,1,1,5,1.133,1.117,0
11,1,1,6,1.05,1.55,0
11,1,1,8,1,2.234,0
11,2,1,7,1.083,0.934,0
11,1,1,5,0.983,1.917,0
11,1,1,7,1.183,0.75,0
11,1,2,6,1.183,2.417,0
11,2,2,6,1.267,1.384,0
11,1,1,3,1.1,1.734,0
11,1,2,5,1.15,1.517,0
11,1,1,5,1.15,1.917,0
11,2,2,1,1.333,1.767,0
11,1,1,9,1.017,1.584,0
11,2,2,5,1.067,1.884,0
11,2,2,5,1.017,1.867,0
11,2,1,3,1.317,2.284,0
11,1,1,6,0.85,1.267,0
11,2,2,2,1.067,0.95,0
11,1,2,4,1.267,1.984,0
11,2,1,3,1,2.367,0
11,1,2,4,1,1.7,0
11,1,1,3,1.117,1.35,0
11,2,2,2,1.1,1.001,0
11,1,1,1,1.233,1.267,0
11,2,1,1,1.317,1.217,0
11,1,1,4,1.15,1.567,0
11,2,2,4,1.2,1.25,0
11,2,2,6,1.083,1.3,0
11,2,1,3,1.25,2.167,0
11,1,2,6,1.2,2.067,0
11,1,1,6,1.5,1.6,0
11,1,1,8,1.05,1.05,0
11,1,2,7,1.217,1.617,0
11,1,1,4,1.067,1.334,0
11,1,1,8,1.333,1.334,0
11,2,1,3,1.467,1.45,0
11,2,NaN,NaN,NaN,NaN,0
11,1,1,2,1.083,1.051,0
11,2,2,8,1.383,1.884,0
11,2,2,6,1.15,1.484,0
11,1,1,2,1.183,1.167,0
11,1,1,6,1.3,1.234,0
11,1,2,1,1.25,1.267,0
11,1,2,2,1.083,1.517,0
11,1,1,6,1.1,1.05,0
11,2,2,2,1.183,0.917,0
11,1,2,1,1.4,0.8,0
11,2,1,3,1.183,1.3,0
11,1,2,1,1.4,2.684,0
11,1,2,3,1.267,1.334,0
11,2,2,2,1.4,2.367,0
11,2,NaN,NaN,NaN,NaN,0
11,1,1,8,0.9,1.434,0
11,1,1,7,0.85,1.034,0
11,1,1,4,1.1,1.75,0
11,1,1,3,1.133,2.3,0
11,2,1,6,1.133,2.034,0
11,2,1,4,1.283,1.4,0
11,2,1,3,1.1,1.184,0
11,2,2,2,1.033,1.167,0
11,2,1,2,1.217,1.551,0
11,2,1,7,1.267,2,0
11,1,2,6,1.167,1.4,0
11,2,2,7,1.183,0.817,0
11,2,NaN,NaN,NaN,NaN,0
11,1,1,1,1.033,2.317,0
11,2,1,4,1.183,1.934,0
11,2,1,6,1.467,1.7,0
11,2,1,6,1.317,2.567,0
11,1,NaN,NaN,NaN,NaN,0
11,1,1,7,0.883,1.484,0
11,1,1,2,1,1.15,0
11,1,1,3,0.95,1.8,0
11,1,1,7,1.35,1.634,0
11,1,1,2,1.117,1.3,0
11,1,2,1,1.3,1.417,0
11,1,1,6,1.267,1.717,0
11,1,NaN,NaN,NaN,NaN,0
11,1,2,8,1.117,1.717,0
11,1,1,1,1.05,0.834,0
11,1,1,6,1.1,1.55,0
11,2,1,3,1.117,0.684,0
11,1,1,8,1.117,1.584,0
11,2,1,3,1.333,1.517,0
11,1,1,3,1.217,1.567,0
11,2,1,1,1.217,1.084,0
11,1,1,4,1.367,1.334,0
11,2,1,6,1.133,1.15,0
11,2,2,6,0.967,0.984,0
11,2,2,NaN,1.25,NaN,0
11,2,1,5,1,1.018,0
11,1,1,9,0.767,1.034,0
11,1,2,8,1.25,1.317,0
11,1,1,5,1.117,1.034,0
11,2,2,5,1.067,1.734,0
11,2,2,6,1.083,0.767,0
11,2,2,4,1.067,1.234,0
11,1,1,4,0.95,1.667,0
11,1,1,1,1.067,1.817,0
11,2,2,2,1.1,1.567,0
11,2,1,1,1.067,1.95,0
11,2,1,4,1.25,1.167,0
11,1,1,4,1.15,1.65,0
11,2,2,5,1.35,1.351,0
11,1,1,2,1.1,1.2,0
11,2,2,7,1.1,1.1,0
11,1,1,6,1.217,1.934,0
11,2,2,3,1.217,1.684,0
11,1,1,7,1.35,0.75,0
11,2,2,6,1.133,0.834,0
11,2,2,7,0.967,1.65,0
11,2,2,3,1.317,1.167,0
11,2,2,1,1.167,0.934,0
12,2,1,6,0.633,1.134,0
12,1,1,6,0.85,0.934,0
12,2,1,5,0.783,1.05,0
12,1,1,8,0.6,0.834,0
12,2,1,8,0.767,0.784,0
12,1,1,6,0.733,1.05,0
12,1,1,8,0.65,0.884,0
12,2,1,8,0.633,0.8,0
12,1,1,7,0.617,1.8,0
12,2,1,8,0.7,1.4,0
12,2,1,8,0.567,0.8,0
12,2,1,7,0.583,1.384,0
12,1,1,8,0.617,1.884,0
12,2,1,5,0.733,0.834,0
12,1,1,8,0.717,0.9,0
12,1,1,7,0.75,0.734,0
12,1,1,7,0.783,0.817,0
12,1,1,6,0.6,0.817,0
12,2,1,3,0.583,1.267,0
12,1,1,8,0.6,0.717,0
12,2,1,4,0.683,1.15,0
12,2,1,5,0.667,1.267,0
12,1,1,7,0.783,1.2,0
12,1,1,7,0.767,1.201,0
12,2,1,6,0.867,0.834,0
12,1,1,7,0.817,1.267,0
12,2,2,5,0.85,1.35,0
12,2,1,7,0.567,0.734,0
12,1,1,6,0.8,1.534,0
12,2,2,7,0.817,1.367,0
12,1,1,6,0.65,1.417,0
12,2,2,6,0.733,0.784,0
12,1,1,8,0.733,1.817,0
12,1,1,8,0.617,0.917,0
12,2,2,7,0.75,0.934,0
12,1,1,8,0.567,1.284,0
12,1,1,6,0.55,0.734,0
12,1,1,6,0.667,0.734,0
12,1,1,7,0.667,1.184,0
12,1,1,7,0.767,1.35,0
12,1,2,4,0.683,1.584,0
12,2,2,6,0.667,1.15,0
12,1,1,6,0.617,1.667,0
12,1,1,7,0.6,1.284,0
12,1,1,7,0.417,1.534,0
12,2,1,4,0.633,1.15,0
12,1,1,7,0.633,1.784,0
12,2,2,NaN,0.767,NaN,0
12,1,2,6,0.9,1.6,0
12,1,1,6,0.583,1.067,0
12,1,2,6,0.933,2.267,0
12,2,1,5,0.833,1.034,0
12,2,1,7,0.6,0.984,0
12,1,2,5,0.783,1.917,0
12,1,1,6,0.633,1.534,0
12,2,1,5,0.583,1.55,0
12,2,2,7,0.7,1.784,0
12,1,1,4,0.45,1.9,0
12,2,2,8,0.733,0.95,0
12,1,1,5,0.584,1.15,0
12,1,2,8,0.65,1.601,0
12,2,2,8,1.2,1.717,0
12,2,2,7,1.15,1.267,0
12,2,2,7,0.6,1.417,0
12,2,2,7,0.7,0.617,0
12,2,2,2,0.733,1.55,0
12,1,1,8,0.783,2.317,0
12,2,NaN,NaN,NaN,NaN,0
12,2,1,7,0.383,1.434,0
12,2,2,7,0.667,1.201,0
12,2,2,7,0.633,0.85,0
12,2,1,3,0.783,0.817,0
12,2,2,7,0.767,0.95,0
12,2,1,6,0.917,0.967,0
12,2,2,6,0.75,1.767,0
12,1,1,8,0.517,1.7,0
12,2,1,7,0.417,0.917,0
12,1,1,6,0.6,1.134,0
12,2,1,7,0.85,1.6,0
12,2,1,6,0.533,0.95,0
12,2,2,8,0.7,1.3,0
12,1,2,6,0.617,1.25,0
12,2,2,8,0.683,1.551,0
12,1,1,5,0.5,0.934,0
12,1,2,7,0.583,0.917,0
12,1,2,2,0.6,2.25,0
12,2,2,7,0.517,2.034,0
12,2,2,7,0.717,2.1,0
12,2,2,2,0.683,1.734,0
12,1,1,3,0.5,2.934,0
12,1,1,3,0.55,1.467,0
12,1,1,1,0.917,1.017,0
12,1,2,5,0.717,1.384,0
12,2,2,7,0.683,0.884,0
12,1,1,6,0.65,1.167,0
12,2,1,6,0.717,1.434,0
12,1,1,6,1.017,0.95,0
12,1,1,7,0.833,0.95,0
12,2,2,6,0.733,1.834,0
12,2,2,7,1.083,0.917,0
12,2,2,6,1.05,1.5,0
12,1,1,5,0.933,1.384,0
12,1,1,5,1.05,1.084,0
12,2,1,6,0.8,1.217,0
12,2,2,5,0.8,1.717,0
12,1,2,6,0.8,1.367,0
12,2,2,6,0.75,1.317,0
12,1,1,7,0.634,1.55,0
12,2,2,5,0.833,1.384,0
12,2,1,5,0.567,1.3,0
12,2,2,6,0.7,1.134,0
12,2,2,5,0.717,1.717,0
12,2,2,5,0.817,1.117,0
12,1,1,6,0.933,1.084,0
12,1,1,5,0.767,1.7,0
12,1,1,5,0.883,1.184,0
12,1,1,7,1.033,1.184,0
12,1,1,7,0.933,1.65,0
12,1,1,9,0.65,2.117,0
12,2,2,7,0.783,0.934,0
12,2,1,7,0.7,1.534,0
12,1,2,1,0.85,1.167,0
12,2,2,5,1.067,1.367,0
12,2,2,6,0.683,1.067,0
12,2,2,6,0.767,1.167,0
